Date,Temp1,Humidity,Atmospheric_pressure,Wind_speed,Cloudiness
15/08/2012,29.4,70.0,1003.3,2.0,8.0
15/08/2012,27.6,76.0,1004.7,1.0,8.0
15/08/2012,33.0,56.0,1002.4,3.0,6.0
16/08/2012,27.4,84.0,1003.4,1.0,10.0
16/08/2012,26.8,80.0,1005.7,1.0,10.0
16/08/2012,32.4,61.0,1002.4,3.0,9.0
17/08/2012,28.8,73.0,1003.4,1.0,9.0
17/08/2012,26.0,92.0,1005.7,1.0,8.0
17/08/2012,32.8,57.0,1002.4,1.0,4.0
18/08/2012,29.6,71.0,1002.6,0.0,6.0
18/08/2012,27.4,83.0,1004.6,1.0,6.0
18/08/2012,33.4,55.0,1003.6,1.0,6.0
19/08/2012,29.0,71.0,1004.0,0.0,0.0
19/08/2012,27.4,87.0,1005.6,0.0,0.0
19/08/2012,30.2,75.0,1003.0,0.0,9.0
20/08/2012,27.4,79.0,1005.1,2.0,10.0
20/08/2012,25.6,89.0,1002.8,2.0,9.0
20/08/2012,33.0,57.0,1004.6,1.0,9.0
21/08/2012,27.8,76.0,1004.6,1.0,9.0
21/08/2012,27.2,79.0,1006.9,0.0,0.0
21/08/2012,34.6,48.0,1003.5,2.0,3.0
22/08/2012,30.6,66.0,1005.0,2.0,8.0
22/08/2012,30.0,69.0,1006.4,1.0,0.0
22/08/2012,34.9,42.0,1005.0,2.0,6.0
23/08/2012,31.0,64.0,1003.4,1.0,8.0
23/08/2012,29.2,65.0,1005.9,2.0,9.0
23/08/2012,34.0,54.0,1002.2,2.0,6.0
24/08/2012,29.4,72.0,1003.2,0.0,0.0
24/08/2012,28.4,73.0,1004.3,1.0,8.0
24/08/2012,33.8,54.0,1002.2,3.0,8.0
25/08/2012,28.2,79.0,1002.4,2.0,0.0
25/08/2012,27.6,79.0,1004.5,0.0,9.0
25/08/2012,33.6,56.0,1002.2,4.0,6.0
26/08/2012,30.4,68.0,1002.4,3.0,0.0
26/08/2012,27.6,75.0,1004.5,2.0,8.0
26/08/2012,34.2,48.0,1002.2,4.0,8.0
27/08/2012,30.8,63.0,1004.2,3.0,0.0
27/08/2012,28.8,68.0,1008.6,1.0,0.0
27/08/2012,34.3,50.0,1004.6,2.0,4.0
28/08/2012,30.5,70.0,1006.0,0.0,0.0
28/08/2012,25.8,89.0,1009.3,0.0,10.0
28/08/2012,29.8,77.0,1005.8,1.0,9.0
29/08/2012,27.2,85.0,1007.2,3.0,10.0
29/08/2012,27.4,85.0,1008.0,0.0,6.0
29/08/2012,31.0,64.0,1004.6,2.0,8.0
30/08/2012,27.6,76.0,1005.3,0.0,0.0
30/08/2012,27.4,86.0,1006.9,1.0,8.0
30/08/2012,33.0,62.0,1003.8,1.0,8.0
31/08/2012,29.2,78.0,1004.8,0.0,9.0
31/08/2012,28.8,79.0,1005.6,0.0,6.0
31/08/2012,24.8,96.0,1004.1,1.0,10.0
01/09/2012,24.4,85.0,1005.1,1.0,10.0
01/09/2012,23.8,97.0,1007.3,0.0,10.0
01/09/2012,32.4,62.0,1005.2,1.0,6.0
02/09/2012,29.4,70.0,1003.5,0.0,0.0
02/09/2012,26.0,82.0,1006.7,1.0,0.0
02/09/2012,33.8,54.0,1004.4,2.0,6.0
03/09/2012,26.2,85.0,1005.4,0.0,0.0
03/09/2012,27.0,84.0,1006.6,1.0,6.0
03/09/2012,33.0,58.0,1005.4,1.0,8.0
04/09/2012,28.4,75.0,1004.2,0.0,0.0
04/09/2012,27.4,81.0,1005.7,1.0,8.0
04/09/2012,32.4,60.0,1004.0,1.0,9.0
05/09/2012,30.4,70.0,1003.6,2.0,9.0
05/09/2012,27.4,86.0,1007.7,1.0,8.0
05/09/2012,34.0,55.0,1005.0,2.0,10.0
06/09/2012,29.8,74.0,1004.8,2.0,10.0
06/09/2012,26.8,84.0,1006.5,0.0,8.0
06/09/2012,32.0,67.0,1004.8,2.0,8.0
07/09/2012,29.4,80.0,1004.1,2.0,4.0
07/09/2012,27.4,77.0,1005.7,0.0,0.0
07/09/2012,33.4,57.0,1003.8,4.0,6.0
08/09/2012,28.2,76.0,1003.4,0.0,0.0
08/09/2012,28.0,77.0,1007.1,1.0,0.0
08/09/2012,34.2,51.0,1004.4,1.0,6.0
09/09/2012,30.8,67.0,1004.2,2.0,0.0
09/09/2012,29.0,71.0,1007.0,1.0,0.0
09/09/2012,35.6,49.0,1004.8,2.0,0.0
10/09/2012,30.8,67.0,1003.2,0.0,0.0
10/09/2012,31.8,63.0,1006.2,1.0,8.0
10/09/2012,30.8,67.0,1004.5,2.0,10.0
11/09/2012,29.2,78.0,1003.6,1.0,10.0
11/09/2012,28.8,76.0,1005.9,1.0,0.0
11/09/2012,26.6,75.0,1003.4,2.0,10.0
12/09/2012,25.0,84.0,1002.8,0.0,10.0
12/09/2012,28.2,72.0,1006.6,0.0,0.0
12/09/2012,34.0,57.0,1002.3,2.0,6.0
13/09/2012,30.8,76.0,1002.6,1.0,0.0
13/09/2012,30.2,76.0,1005.8,2.0,0.0
13/09/2012,34.6,50.0,1002.6,2.0,4.0
14/09/2012,31.4,62.0,1002.6,2.0,4.0
14/09/2012,28.8,72.0,1005.5,2.0,0.0
14/09/2012,35.2,48.0,1002.8,2.0,4.0
15/09/2012,31.0,64.0,1004.1,0.0,0.0
15/09/2012,28.6,69.0,1006.1,1.0,0.0
15/09/2012,34.6,52.0,1002.5,1.0,6.0
16/09/2012,30.2,73.0,1003.3,0.0,10.0
16/09/2012,25.4,87.0,1005.6,1.0,8.0
16/09/2012,32.9,59.0,1004.1,1.0,8.0
17/09/2012,28.6,78.0,1004.5,0.0,8.0
17/09/2012,28.0,75.0,1006.3,2.0,8.0
17/09/2012,34.2,54.0,1004.2,2.0,8.0
18/09/2012,30.0,72.0,1003.4,2.0,0.0
18/09/2012,29.0,75.0,1007.0,1.0,8.0
18/09/2012,34.0,56.0,1003.8,2.0,8.0
19/09/2012,30.8,67.0,1002.2,1.0,6.0
19/09/2012,28.0,76.0,1005.1,1.0,9.0
19/09/2012,35.6,50.0,1002.4,2.0,9.0
20/09/2012,30.6,64.0,1002.3,1.0,10.0
20/09/2012,30.8,67.0,1004.0,2.0,5.0
20/09/2012,35.4,51.0,1001.2,1.0,8.0
21/09/2012,30.2,67.0,1000.3,2.0,5.0
21/09/2012,30.2,60.0,1004.4,3.0,0.0
21/09/2012,36.0,49.0,1000.0,3.0,6.0
22/09/2012,31.8,62.0,1000.2,1.0,0.0
22/09/2012,29.0,72.0,1004.5,2.0,4.0
22/09/2012,35.4,51.0,1002.4,4.0,6.0
23/09/2012,29.8,78.0,1002.3,3.0,8.0
23/09/2012,26.6,77.0,1005.5,0.0,8.0
23/09/2012,32.4,65.0,1002.0,2.0,8.0
24/09/2012,29.6,76.0,1002.1,0.0,0.0
24/09/2012,28.0,85.0,1004.8,0.0,8.0
24/09/2012,23.8,97.0,1003.3,1.0,10.0
25/09/2012,24.2,90.0,1003.7,0.0,10.0
25/09/2012,26.8,88.0,1006.4,1.0,8.0
25/09/2012,31.8,68.0,1002.9,1.0,8.0
26/09/2012,26.2,80.0,1003.0,2.0,8.0
26/09/2012,28.2,79.0,1007.1,2.0,3.0
26/09/2012,33.1,59.0,1002.7,2.0,4.0
27/09/2012,27.4,76.0,1006.2,2.0,10.0
27/09/2012,27.0,82.0,1008.7,2.0,10.0
27/09/2012,29.7,78.0,1004.1,3.0,10.0
28/09/2012,27.8,78.0,1005.3,2.0,10.0
28/09/2012,27.0,89.0,1007.8,1.0,10.0
28/09/2012,24.0,89.0,1005.0,2.0,10.0
29/09/2012,24.4,94.0,1005.0,0.0,10.0
29/09/2012,26.2,87.0,1003.9,0.0,8.0
29/09/2012,30.2,64.0,1004.5,2.0,9.0
30/09/2012,26.4,85.0,1005.1,0.0,0.0
30/09/2012,26.8,88.0,1006.5,0.0,6.0
30/09/2012,33.4,60.0,1002.4,2.0,6.0
01/10/2012,26.8,88.0,1002.3,0.0,10.0
01/10/2012,23.8,95.0,1004.7,0.0,10.0
01/10/2012,30.4,79.0,1002.0,1.0,10.0
02/10/2012,28.0,82.0,1002.3,0.0,10.0
02/10/2012,27.6,82.0,1005.3,1.0,8.0
02/10/2012,26.2,88.0,1002.6,2.0,10.0
03/10/2012,28.4,80.0,1002.2,0.0,8.0
03/10/2012,28.4,76.0,1005.2,2.0,4.0
03/10/2012,29.7,68.0,1003.1,1.0,8.0
04/10/2012,28.6,85.0,1002.6,0.0,8.0
04/10/2012,28.4,76.0,1005.4,1.0,9.0
04/10/2012,30.6,72.0,1002.4,1.0,10.0
05/10/2012,26.0,84.0,1002.3,1.0,6.0
05/10/2012,28.0,79.0,1004.5,2.0,9.0
05/10/2012,33.6,57.0,1000.2,5.0,8.0
06/10/2012,28.8,71.0,1000.2,0.0,8.0
06/10/2012,29.0,80.0,1003.4,0.0,0.0
06/10/2012,34.4,55.0,1001.0,2.0,6.0
07/10/2012,30.6,66.0,999.2,1.0,0.0
07/10/2012,29.0,76.0,1002.6,1.0,9.0
07/10/2012,34.2,55.0,1001.8,1.0,9.0
08/10/2012,30.6,66.0,1001.8,0.0,8.0
08/10/2012,30.3,67.0,1005.6,1.0,10.0
08/10/2012,32.5,66.0,1002.2,3.0,10.0
09/10/2012,30.2,71.0,1002.1,0.0,6.0
09/10/2012,27.0,84.0,1005.5,2.0,8.0
09/10/2012,29.0,80.0,1000.5,3.0,9.0
10/10/2012,28.4,68.0,1001.2,0.0,4.0
10/10/2012,29.2,78.0,1004.0,2.0,9.0
10/10/2012,30.6,68.0,1002.2,4.0,9.0
11/10/2012,26.0,89.0,1001.2,2.0,9.0
11/10/2012,25.8,88.0,1004.7,2.0,9.0
11/10/2012,31.6,64.0,1002.2,2.0,9.0
12/10/2012,27.4,78.0,1001.9,1.0,10.0
12/10/2012,27.4,79.0,1004.9,1.0,9.0
12/10/2012,32.8,60.0,1000.8,2.0,6.0
13/10/2012,28.8,73.0,1002.8,1.0,6.0
13/10/2012,29.2,81.0,1004.8,1.0,5.0
13/10/2012,27.8,74.0,1001.5,2.0,10.0
14/10/2012,26.6,92.0,1001.7,0.0,10.0
14/10/2012,25.2,88.0,1004.8,2.0,10.0
14/10/2012,29.4,77.0,1003.0,2.0,10.0
15/10/2012,27.0,84.0,1000.8,2.0,6.0
15/10/2012,25.7,90.0,1004.8,1.0,9.0
15/10/2012,31.8,63.0,1003.0,2.0,10.0
16/10/2012,28.2,74.0,1000.8,2.0,0.0
16/10/2012,28.4,80.0,1003.6,1.0,0.0
16/10/2012,33.9,56.0,1002.2,2.0,7.0
17/10/2012,29.8,65.0,1000.4,3.0,6.0
17/10/2012,30.0,72.0,1003.6,3.0,0.0
17/10/2012,35.8,49.0,1001.0,2.0,6.0
18/10/2012,31.8,68.0,1001.0,1.0,9.0
18/10/2012,29.0,80.0,1003.2,1.0,10.0
18/10/2012,32.0,62.0,1002.0,3.0,10.0
19/10/2012,26.6,82.0,1001.4,3.0,10.0
19/10/2012,25.4,91.0,1005.0,1.0,10.0
19/10/2012,29.1,75.0,1002.6,1.0,8.0
20/10/2012,27.4,87.0,1000.8,0.0,8.0
20/10/2012,27.3,88.0,1003.9,1.0,9.0
20/10/2012,30.3,62.0,1000.0,2.0,8.0
21/10/2012,28.2,79.0,1001.2,1.0,10.0
21/10/2012,28.0,79.0,1001.5,0.0,6.0
21/10/2012,32.4,68.0,1000.3,1.0,10.0
22/10/2012,29.2,79.0,999.4,0.0,0.0
22/10/2012,29.4,80.0,1001.8,2.0,0.0
22/10/2012,34.7,52.0,998.2,2.0,6.0
23/10/2012,31.3,70.0,999.9,2.0,8.0
23/10/2012,31.0,60.0,1001.5,1.0,0.0
23/10/2012,34.9,48.0,998.4,1.0,6.0
24/10/2012,28.6,81.0,998.6,0.0,10.0
24/10/2012,29.6,68.0,1002.8,2.0,0.0
24/10/2012,35.6,48.0,999.2,2.0,6.0
25/10/2012,31.8,62.0,998.7,0.0,0.0
25/10/2012,30.5,62.0,1002.9,1.0,6.0
25/10/2012,35.1,50.0,1001.2,0.0,4.0
26/10/2012,32.0,57.0,1002.2,0.0,0.0
26/10/2012,31.6,65.0,1004.0,2.0,0.0
26/10/2012,35.2,47.0,1000.3,2.0,5.0
27/10/2012,29.6,68.0,1001.5,2.0,0.0
27/10/2012,27.6,79.0,1005.3,1.0,10.0
27/10/2012,30.8,67.0,1002.4,2.0,10.0
28/10/2012,25.4,87.0,1002.6,2.0,10.0
28/10/2012,26.6,80.0,1004.3,14.0,6.0
28/10/2012,35.2,47.0,1000.3,1.0,6.0
29/10/2012,30.8,68.0,1001.2,0.0,10.0
29/10/2012,29.6,79.0,1004.7,1.0,0.0
29/10/2012,35.6,47.0,1002.4,3.0,7.0
30/10/2012,31.4,65.0,1000.2,0.0,0.0
30/10/2012,30.4,68.0,1003.5,1.0,5.0
30/10/2012,35.6,50.0,1001.0,3.0,8.0
31/10/2012,31.2,63.0,1002.8,2.0,10.0
31/10/2012,25.4,92.0,1005.5,1.0,10.0
31/10/2012,33.5,56.0,1001.6,2.0,9.0
01/11/2012,28.6,84.0,1001.4,2.0,9.0
01/11/2012,27.2,85.0,1005.6,1.0,9.0
01/11/2012,33.6,57.0,1001.2,1.0,8.0
02/11/2012,30.2,74.0,999.3,0.0,0.0
02/11/2012,28.6,79.0,1003.6,1.0,9.0
02/11/2012,34.0,52.0,1001.0,1.0,10.0
03/11/2012,28.2,68.0,1001.4,2.0,8.0
03/11/2012,28.8,75.0,1004.9,2.0,4.0
03/11/2012,33.3,60.0,1001.2,2.0,9.0
04/11/2012,30.4,65.0,1002.6,2.0,0.0
04/11/2012,29.2,72.0,1004.3,0.0,3.0
04/11/2012,34.2,50.0,1001.7,2.0,8.0
05/11/2012,30.4,64.0,1001.8,0.0,0.0
05/11/2012,28.4,80.0,1004.2,2.0,10.0
05/11/2012,34.6,54.0,999.9,2.0,6.0
06/11/2012,31.8,61.0,999.8,0.0,6.0
06/11/2012,30.2,72.0,1003.9,1.0,0.0
06/11/2012,35.3,47.0,999.4,2.0,4.0
07/11/2012,31.6,59.0,999.2,2.0,0.0
07/11/2012,32.0,61.0,1002.6,0.0,0.0
07/11/2012,35.4,46.0,999.0,1.0,8.0
08/11/2012,32.0,61.0,999.0,4.0,10.0
08/11/2012,27.3,81.0,1003.7,1.0,10.0
08/11/2012,25.2,92.0,1000.4,3.0,10.0
09/11/2012,25.2,87.0,999.5,0.0,10.0
09/11/2012,27.2,87.0,1003.1,1.0,5.0
09/11/2012,33.4,59.0,999.6,2.0,8.0
10/11/2012,29.2,77.0,998.4,0.0,8.0
10/11/2012,29.8,79.0,1001.4,1.0,0.0
10/11/2012,35.4,49.0,998.3,3.0,8.0
11/11/2012,30.8,66.0,999.2,4.0,8.0
11/11/2012,23.4,98.0,1004.5,2.0,10.0
11/11/2012,26.8,84.0,1000.5,1.0,10.0
12/11/2012,25.0,94.0,1000.3,1.0,10.0
12/11/2012,26.8,86.0,1003.3,1.0,8.0
12/11/2012,33.6,57.0,1000.4,2.0,8.0
13/11/2012,27.8,83.0,1001.0,0.0,8.0
13/11/2012,28.6,81.0,1003.2,1.0,8.0
13/11/2012,30.8,66.0,1001.0,3.0,10.0
14/11/2012,27.8,92.0,1002.2,2.0,10.0
14/11/2012,26.6,87.0,1003.5,1.0,9.0
14/11/2012,32.2,66.0,1001.0,2.0,9.0
15/11/2012,26.4,91.0,999.6,0.0,8.0
15/11/2012,27.8,86.0,1003.4,0.0,9.0
15/11/2012,27.2,87.0,1000.7,1.0,10.0
16/11/2012,25.0,94.0,1000.5,0.0,10.0
16/11/2012,25.8,92.0,1002.9,1.0,10.0
16/11/2012,32.0,63.0,1001.0,4.0,8.0
17/11/2012,29.4,78.0,1001.0,0.0,0.0
17/11/2012,28.8,80.0,1004.7,2.0,9.0
17/11/2012,27.8,77.0,1001.7,2.0,10.0
18/11/2012,27.2,88.0,1003.0,1.0,10.0
18/11/2012,27.8,83.0,1004.7,2.0,8.0
18/11/2012,32.0,69.0,1001.0,2.0,8.0
19/11/2012,28.4,80.0,1002.0,0.0,0.0
19/11/2012,28.4,80.0,1004.2,1.0,9.0
19/11/2012,33.1,61.0,1000.3,2.0,6.0
20/11/2012,30.0,73.0,1000.7,0.0,9.0
20/11/2012,28.2,81.0,1002.8,2.0,6.0
20/11/2012,33.8,56.0,999.3,2.0,6.0
21/11/2012,31.0,70.0,999.4,0.0,0.0
21/11/2012,29.0,89.0,1002.6,1.0,10.0
21/11/2012,30.3,72.0,999.2,2.0,10.0
22/11/2012,29.4,83.0,999.4,1.0,0.0
22/11/2012,29.2,79.0,1002.9,2.0,0.0
22/11/2012,34.0,55.0,1000.8,2.0,9.0
23/11/2012,31.0,67.0,1000.5,0.0,9.0
23/11/2012,28.0,82.0,1003.3,2.0,9.0
23/11/2012,33.1,60.0,999.1,2.0,9.0
24/11/2012,28.8,79.0,1002.4,0.0,8.0
24/11/2012,29.6,81.0,1003.8,2.0,8.0
24/11/2012,33.2,56.0,1001.0,2.0,6.0
25/11/2012,31.4,66.0,1000.9,1.0,0.0
25/11/2012,29.6,80.0,1003.8,2.0,6.0
25/11/2012,34.0,60.0,999.1,2.0,8.0
26/11/2012,30.0,74.0,1000.3,0.0,8.0
26/11/2012,29.0,80.0,1003.4,2.0,8.0
26/11/2012,34.4,56.0,1000.8,1.0,8.0
27/11/2012,28.6,76.0,1001.8,1.0,8.0
27/11/2012,28.6,79.0,1003.5,2.0,8.0
27/11/2012,30.4,76.0,1000.0,2.0,10.0
28/11/2012,27.6,88.0,1000.7,0.0,10.0
28/11/2012,26.0,92.0,1001.4,2.0,10.0
28/11/2012,25.4,94.0,1002.4,2.0,10.0
29/11/2012,25.0,90.0,1000.4,0.0,8.0
29/11/2012,26.8,86.0,1003.2,2.0,9.0
29/11/2012,32.0,64.0,1001.8,3.0,8.0
30/11/2012,29.0,80.0,1001.4,0.0,4.0
30/11/2012,27.8,84.0,1003.1,1.0,10.0
30/11/2012,32.0,60.0,1000.0,1.0,6.0
01/12/2012,25.4,96.0,1001.3,0.0,8.0
01/12/2012,25.2,91.0,1003.1,1.0,10.0
01/12/2012,31.4,63.0,1001.2,1.0,8.0
02/12/2012,23.4,94.0,1002.7,0.0,10.0
02/12/2012,24.6,92.0,1002.7,0.0,10.0
02/12/2012,28.6,73.0,1001.4,1.0,10.0
03/12/2012,26.0,87.0,1001.3,0.0,8.0
03/12/2012,26.8,84.0,1004.1,0.0,9.0
03/12/2012,31.6,64.0,1001.0,2.0,6.0
04/12/2012,28.9,72.0,1000.6,2.0,0.0
04/12/2012,28.0,82.0,1003.9,2.0,6.0
04/12/2012,33.0,61.0,1000.5,2.0,6.0
05/12/2012,29.4,73.0,1000.8,1.0,0.0
05/12/2012,28.6,79.0,1003.0,2.0,8.0
05/12/2012,33.4,55.0,999.6,2.0,8.0
06/12/2012,30.6,68.0,999.6,2.0,9.0
06/12/2012,27.0,87.0,1003.0,2.0,10.0
06/12/2012,25.0,87.0,1001.9,2.0,10.0
07/12/2012,23.9,96.0,1001.7,1.0,10.0
07/12/2012,26.0,82.0,1001.9,1.0,8.0
07/12/2012,32.0,63.0,999.8,2.0,10.0
08/12/2012,28.6,78.0,1000.4,2.0,10.0
08/12/2012,29.4,80.0,1003.6,1.0,10.0
08/12/2012,33.0,65.0,1000.2,2.0,10.0
09/12/2012,28.8,79.0,1002.0,1.0,10.0
09/12/2012,29.0,82.0,1003.5,2.0,10.0
09/12/2012,33.8,55.0,1000.8,3.0,10.0
10/12/2012,26.2,89.0,1001.7,2.0,10.0
10/12/2012,25.6,90.0,1002.6,1.0,10.0
10/12/2012,30.2,66.0,1000.2,3.0,10.0
11/12/2012,26.2,86.0,1000.6,2.0,10.0
11/12/2012,25.8,94.0,1002.7,1.0,10.0
11/12/2012,31.6,69.0,1000.2,3.0,10.0
12/12/2012,25.4,89.0,999.7,0.0,7.0
12/12/2012,26.0,90.0,1003.3,3.0,10.0
12/12/2012,27.8,78.0,1001.2,1.0,9.0
13/12/2012,26.6,81.0,999.5,1.0,6.0
13/12/2012,27.2,83.0,1001.3,1.0,10.0
13/12/2012,32.4,62.0,999.6,3.0,10.0
14/12/2012,26.8,89.0,999.6,1.0,8.0
14/12/2012,26.1,91.0,1002.5,1.0,10.0
14/12/2012,23.6,97.0,1001.7,1.5,10.0
15/12/2012,23.4,98.0,1000.5,0.0,0.0
15/12/2012,25.0,92.0,1004.0,1.0,10.0
15/12/2012,28.4,79.0,1001.7,1.0,10.0
16/12/2012,26.6,86.0,1002.7,2.0,8.0
16/12/2012,25.0,86.0,1003.7,0.0,10.0
16/12/2012,29.4,70.0,1001.7,2.0,10.0
17/12/2012,26.6,85.0,1000.8,2.0,10.0
17/12/2012,25.6,85.0,1003.3,1.0,10.0
17/12/2012,31.4,64.0,1000.6,3.0,10.0
18/12/2012,28.2,77.0,1000.4,0.0,6.0
18/12/2012,27.6,88.0,1002.4,2.0,8.0
18/12/2012,33.8,54.0,1000.0,3.0,8.0
19/12/2012,26.5,83.0,1000.5,0.0,8.0
19/12/2012,27.6,82.0,1002.6,1.0,8.0
19/12/2012,32.4,65.0,1000.0,0.0,10.0
20/12/2012,28.3,75.0,1001.2,0.0,8.0
20/12/2012,26.0,87.0,1002.3,0.0,10.0
20/12/2012,28.6,78.0,1001.2,1.0,10.0
21/12/2012,26.0,87.0,1001.2,1.0,8.0
21/12/2012,27.0,84.0,1002.7,1.0,2.0
21/12/2012,31.6,61.0,1002.1,2.5,2.0
22/12/2012,29.0,78.0,1001.2,2.0,4.0
22/12/2012,28.6,79.0,1003.3,1.0,8.0
22/12/2012,27.6,89.0,1001.6,2.0,10.0
23/12/2012,25.8,84.0,1000.5,2.0,4.0
23/12/2012,26.0,90.0,1003.3,1.0,8.0
23/12/2012,31.0,72.0,1000.0,2.0,9.0
24/12/2012,24.6,92.0,1000.3,0.0,8.0
24/12/2012,25.8,88.0,1003.9,1.0,9.0
24/12/2012,30.4,70.0,1001.6,3.0,9.0
25/12/2012,25.4,92.0,1000.3,0.0,9.0
25/12/2012,26.8,84.0,1003.7,2.0,8.0
25/12/2012,28.5,68.0,1002.4,1.0,9.0
26/12/2012,27.6,73.0,1000.4,1.0,5.0
26/12/2012,26.0,90.0,1004.7,1.0,9.0
26/12/2012,32.0,60.0,1002.2,3.0,9.0
27/12/2012,28.6,73.0,1000.6,1.0,10.0
27/12/2012,23.2,98.0,1004.6,3.0,10.0
27/12/2012,27.8,80.0,1002.3,3.0,10.0
28/12/2012,25.9,90.0,1001.3,1.0,6.0
28/12/2012,23.4,94.0,1005.2,1.0,10.0
28/12/2012,25.4,88.0,1002.9,1.0,10.0
29/12/2012,24.8,94.0,1001.5,0.0,8.0
29/12/2012,24.0,96.0,1004.1,1.0,10.0
29/12/2012,26.2,83.0,1001.3,1.0,10.0
30/12/2012,25.0,92.0,1001.9,0.0,6.0
30/12/2012,25.0,94.0,1005.5,0.0,10.0
30/12/2012,24.8,92.0,1002.9,1.0,10.0
31/12/2012,24.6,96.0,1002.5,0.0,8.0
31/12/2012,25.0,92.0,1003.9,0.0,9.0
31/12/2012,24.2,92.0,1002.5,2.0,10.0
01/01/2013,24.4,92.0,1001.8,0.0,6.0
01/01/2013,25.6,92.0,1003.9,1.0,9.0
01/01/2013,30.8,72.0,1000.4,1.0,6.0
02/01/2013,24.6,94.0,1001.7,1.0,10.0
02/01/2013,25.0,97.0,1004.9,0.0,10.0
02/01/2013,27.6,85.0,1001.2,0.0,10.0
03/01/2013,24.4,96.0,1002.9,0.0,10.0
03/01/2013,25.0,96.0,1004.9,0.0,9.0
03/01/2013,27.6,79.0,1003.7,3.0,8.0
04/01/2013,25.8,88.0,1003.5,0.0,9.0
04/01/2013,26.6,87.0,1005.3,0.1,10.0
04/01/2013,24.8,94.0,1004.5,0.1,10.0
05/01/2013,25.6,95.0,1003.9,0.0,8.0
05/01/2013,25.6,95.0,1005.5,1.0,10.0
05/01/2013,26.4,91.0,1002.7,2.0,10.0
06/01/2013,24.8,95.0,1002.7,0.0,8.0
06/01/2013,24.2,95.0,1003.9,2.0,10.0
06/01/2013,28.6,68.0,1001.3,4.0,10.0
07/01/2013,25.2,95.0,1002.4,0.0,10.0
07/01/2013,24.0,98.0,1005.3,1.0,10.0
07/01/2013,30.6,67.0,1000.9,2.0,8.0
08/01/2013,27.8,83.0,1001.7,0.0,0.0
08/01/2013,25.8,91.0,1005.6,0.0,10.0
08/01/2013,31.5,61.0,1001.8,2.0,6.0
09/01/2013,28.0,83.0,1001.6,0.0,8.0
09/01/2013,26.8,83.0,1005.8,2.0,10.0
09/01/2013,30.8,68.0,1002.4,2.0,10.0
10/01/2013,27.2,83.0,1002.7,0.0,8.0
10/01/2013,26.6,86.0,1004.3,1.0,10.0
10/01/2013,32.6,60.0,1001.0,2.0,8.0
11/01/2013,26.6,89.0,1001.7,0.0,10.0
11/01/2013,27.2,85.0,1002.6,0.0,9.0
11/01/2013,28.0,83.0,1001.1,0.0,10.0
12/01/2013,25.8,94.0,999.9,0.0,10.0
12/01/2013,26.5,86.0,1002.1,0.0,10.0
12/01/2013,33.2,55.0,999.4,2.0,4.0
13/01/2013,29.2,74.0,1000.4,0.0,6.0
13/01/2013,28.6,79.0,1003.4,0.0,5.0
13/01/2013,32.4,61.0,1000.4,2.0,8.0
14/01/2013,30.0,73.0,1000.8,3.0,10.0
14/01/2013,26.4,91.0,1005.3,1.0,1.0
14/01/2013,31.0,70.0,1001.9,2.0,8.0
15/01/2013,24.2,93.0,1002.8,0.0,10.0
15/01/2013,25.6,93.0,1004.5,0.0,10.0
15/01/2013,28.6,78.0,1001.5,2.0,10.0
16/01/2013,25.6,90.0,1000.8,1.0,6.0
16/01/2013,27.4,84.0,1003.7,2.0,8.0
16/01/2013,28.2,84.0,1001.5,1.0,10.0
17/01/2013,27.3,87.0,1001.4,0.0,10.0
17/01/2013,26.2,93.0,1005.2,2.0,10.0
17/01/2013,28.4,83.0,1001.9,1.0,10.0
18/01/2013,26.2,92.0,1002.8,0.0,10.0
18/01/2013,26.0,90.0,1005.7,2.0,10.0
18/01/2013,28.8,81.0,1001.4,2.0,8.0
19/01/2013,26.0,90.0,1002.7,0.0,8.0
19/01/2013,23.8,99.0,1006.0,0.0,10.0
19/01/2013,26.6,87.0,1004.5,1.0,10.0
20/01/2013,24.6,89.0,1003.3,2.0,6.0
20/01/2013,24.4,90.0,1005.3,2.0,10.0
20/01/2013,31.7,62.0,1001.7,2.0,8.0
21/01/2013,27.8,80.0,1002.2,2.0,6.0
21/01/2013,27.8,81.0,1004.3,2.0,4.0
21/01/2013,31.0,67.0,1001.3,2.0,4.0
22/01/2013,29.4,70.0,1002.6,0.0,6.0
22/01/2013,28.4,75.0,1005.4,1.0,8.0
22/01/2013,32.4,61.0,1002.8,2.0,8.0
23/01/2013,28.6,75.0,1002.2,1.0,0.0
23/01/2013,28.2,82.0,1005.8,0.0,6.0
23/01/2013,32.8,61.0,1002.1,2.0,10.0
24/01/2013,27.6,85.0,1004.4,2.0,10.0
24/01/2013,24.6,97.0,1005.9,2.0,10.0
24/01/2013,28.0,75.0,1004.7,2.0,10.0
25/01/2013,24.4,93.0,1003.4,0.0,10.0
25/01/2013,26.3,87.0,1005.9,2.0,8.0
25/01/2013,33.0,57.0,1004.0,2.0,6.0
26/01/2013,29.0,73.0,1003.4,2.0,6.0
26/01/2013,27.2,86.0,1005.9,2.0,6.0
26/01/2013,33.0,58.0,1003.4,2.0,6.0
27/01/2013,30.0,72.0,1002.4,0.0,8.0
27/01/2013,27.4,83.0,1005.3,2.0,9.0
27/01/2013,33.6,58.0,1002.7,2.0,6.0
28/01/2013,28.6,79.0,1003.3,2.0,0.0
